web-scraper-order,web-scraper-start-url,station-name-link,station-name-link-href,coordinates-link,coordinates-link-href,coordinates
"1625382221-43","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Tottenham","https://en.wikipedia.org/wiki/Tottenham_railway_station","37°47′57″S 144°51′48″E﻿ / ﻿37.7993°S 144.8632°E﻿ / -37.7993; 144.8632","https://geohack.toolforge.org/geohack.php?pagename=Tottenham_railway_station&params=37.7993_S_144.8632_E_type:railwaystation_region:AU-VIC","-37.7993"
"1625382533-162","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Narre Warren","https://en.wikipedia.org/wiki/Narre_Warren_railway_station","38°01′40″S 145°18′14″E﻿ / ﻿38.0277°S 145.3039°E﻿ / -38.0277; 145.3039","https://geohack.toolforge.org/geohack.php?pagename=Narre_Warren_railway_station&params=38.0277_S_145.3039_E_type:railwaystation_region:AU-VIC","145.3039"
"1625382343-90","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Seaholme","https://en.wikipedia.org/wiki/Seaholme_railway_station","37°52′04″S 144°50′28″E﻿ / ﻿37.8679°S 144.8411°E﻿ / -37.8679; 144.8411","https://geohack.toolforge.org/geohack.php?pagename=Seaholme_railway_station&params=37.8679_S_144.8411_E_type:railwaystation_region:AU-VIC","144.8411"
"1625382205-38","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Upper Ferntree Gully","https://en.wikipedia.org/wiki/Upper_Ferntree_Gully_railway_station","37°53′34″S 145°18′27″E﻿ / ﻿37.89265°S 145.30751°E﻿ / -37.89265; 145.30751","https://geohack.toolforge.org/geohack.php?pagename=Upper_Ferntree_Gully_railway_station&params=37.89265_S_145.30751_E_type:railwaystation_region:AU-VIC","145.30751"
"1625382385-106","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Rosanna","https://en.wikipedia.org/wiki/Rosanna_railway_station","37°44′34″S 145°03′58″E﻿ / ﻿37.7429°S 145.0662°E﻿ / -37.7429; 145.0662","https://geohack.toolforge.org/geohack.php?pagename=Rosanna_railway_station&params=37.7429_S_145.0662_E_type:railwaystation_region:AU-VIC","145.0662"
"1625382839-278","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Greensborough","https://en.wikipedia.org/wiki/Greensborough_railway_station","37°42′14″S 145°06′29″E﻿ / ﻿37.7040°S 145.1081°E﻿ / -37.7040; 145.1081","https://geohack.toolforge.org/geohack.php?pagename=Greensborough_railway_station&params=37.704_S_145.1081_E_type:railwaystation_region:AU-VIC","145.1081"
"1625382580-180","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Montmorency","https://en.wikipedia.org/wiki/Montmorency_railway_station,_Victoria","37°42′55″S 145°07′17″E﻿ / ﻿37.7153°S 145.1214°E﻿ / -37.7153; 145.1214","https://geohack.toolforge.org/geohack.php?pagename=Montmorency_railway_station,_Melbourne&params=37.7153_S_145.1214_E_type:railwaystation_region:AU-VIC","145.1214"
"1625383256-434","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Anstey","https://en.wikipedia.org/wiki/Anstey_railway_station","37°45′40″S 144°57′38″E﻿ / ﻿37.761074°S 144.960609°E﻿ / -37.761074; 144.960609","https://geohack.toolforge.org/geohack.php?pagename=Anstey_railway_station&params=37.761074_S_144.960609_E_type:railwaystation_region:AU-VIC","144.960609"
"1625383123-383","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Camberwell","https://en.wikipedia.org/wiki/Camberwell_railway_station,_Melbourne","37°49′35″S 145°03′31″E﻿ / ﻿37.8265°S 145.0587°E﻿ / -37.8265; 145.0587","https://geohack.toolforge.org/geohack.php?pagename=Camberwell_railway_station,_Melbourne&params=37.8265_S_145.0587_E_type:railwaystation_region:AU-VIC","-37.8265"
"1625382717-231","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Kananook","https://en.wikipedia.org/wiki/Kananook_railway_station","38°07′18″S 145°08′07″E﻿ / ﻿38.1218°S 145.1353°E﻿ / -38.1218; 145.1353","https://geohack.toolforge.org/geohack.php?pagename=Kananook_railway_station&params=38.1218_S_145.1353_E_type:railwaystation_region:AU-VIC","-38.1218"
"1625383272-440","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Albion","https://en.wikipedia.org/wiki/Albion_railway_station,_Melbourne","37°46′38″S 144°49′28″E﻿ / ﻿37.7772°S 144.8244°E﻿ / -37.7772; 144.8244","https://geohack.toolforge.org/geohack.php?pagename=Albion_railway_station,_Melbourne&params=37.7772_S_144.8244_E_region:AU-VIC_type:railwaystation","144.8244"
"1625382548-168","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Morradoo","https://en.wikipedia.org/wiki/Morradoo_railway_station","38°21′14″S 145°11′21″E﻿ / ﻿38.3538°S 145.1893°E﻿ / -38.3538; 145.1893","https://geohack.toolforge.org/geohack.php?pagename=Morradoo_railway_station&params=38.3538_S_145.1893_E_type:railwaystation_region:AU-VIC","145.1893"
"1625382866-288","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glenbervie","https://en.wikipedia.org/wiki/Glenbervie_railway_station","37°44′50″S 144°55′15″E﻿ / ﻿37.747197°S 144.920920°E﻿ / -37.747197; 144.920920","https://geohack.toolforge.org/geohack.php?pagename=Glenbervie_railway_station&params=37.747197_S_144.92092_E_type:railwaystation","144.92092"
"1625383214-418","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Baxter","https://en.wikipedia.org/wiki/Baxter_railway_station","38°11′39″S 145°09′38″E﻿ / ﻿38.1941°S 145.1605°E﻿ / -38.1941; 145.1605","https://geohack.toolforge.org/geohack.php?pagename=Baxter_railway_station&params=38.1941_S_145.1605_E_type:railwaystation_region:AU-VIC","145.1605"
"1625383225-421","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Balaclava","https://en.wikipedia.org/wiki/Balaclava_railway_station,_Melbourne","37°52′10″S 144°59′36″E﻿ / ﻿37.8695°S 144.9934°E﻿ / -37.8695; 144.9934","https://geohack.toolforge.org/geohack.php?pagename=Balaclava_railway_station,_Melbourne&params=37.8695_S_144.9934_E_type:railwaystation_region:AU-VIC","-37.8695"
"1625383156-396","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Box Hill","https://en.wikipedia.org/wiki/Box_Hill_railway_station,_Melbourne","37°49′09″S 145°07′17″E﻿ / ﻿37.8192°S 145.1214°E﻿ / -37.8192; 145.1214","https://geohack.toolforge.org/geohack.php?pagename=Box_Hill_railway_station,_Melbourne&params=37.8192_S_145.1214_E_type:railwaystation_region:AU-VIC","145.1214"
"1625382454-131","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Parkdale","https://en.wikipedia.org/wiki/Parkdale_railway_station","37°59′35″S 145°04′34″E﻿ / ﻿37.9931°S 145.0762°E﻿ / -37.9931; 145.0762","https://geohack.toolforge.org/geohack.php?pagename=Parkdale_railway_station&params=37.9931_S_145.0762_E_type:railwaystation_region:AU-VIC","-37.9931"
"1625382284-67","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","St Albans","https://en.wikipedia.org/wiki/St_Albans_railway_station,_Melbourne","37°44′40″S 144°47′59″E﻿ / ﻿37.7445°S 144.7997°E﻿ / -37.7445; 144.7997","https://geohack.toolforge.org/geohack.php?pagename=St_Albans_railway_station,_Melbourne&params=37.7445_S_144.7997_E_type:railwaystation_region:AU-VIC","-37.7445"
"1625382635-200","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Mentone","https://en.wikipedia.org/wiki/Mentone_railway_station","37°58′55″S 145°03′55″E﻿ / ﻿37.9820°S 145.0652°E﻿ / -37.9820; 145.0652","https://geohack.toolforge.org/geohack.php?pagename=Mentone_railway_station&params=37.982_S_145.0652_E_type:railwaystation_region:AU-VIC","145.0652"
"1625382491-146","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Northcote","https://en.wikipedia.org/wiki/Northcote_railway_station","37°46′11″S 144°59′41″E﻿ / ﻿37.7697°S 144.9948°E﻿ / -37.7697; 144.9948","https://geohack.toolforge.org/geohack.php?pagename=Northcote_railway_station&params=37.7697_S_144.9948_E_type:railwaystation_region:AU-VIC","144.9948"
"1625382904-301","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Footscray","https://en.wikipedia.org/wiki/Footscray_railway_station","37°48′06″S 144°54′09″E﻿ / ﻿37.8016°S 144.9024°E﻿ / -37.8016; 144.9024","https://geohack.toolforge.org/geohack.php?pagename=Footscray_railway_station&params=37.8016_S_144.9024_E_type:railwaystation_region:AU-VIC","-37.8016"
"1625383198-412","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Belgrave","https://en.wikipedia.org/wiki/Belgrave_railway_station","37°54′33″S 145°21′19″E﻿ / ﻿37.90908°S 145.35526°E﻿ / -37.90908; 145.35526","https://geohack.toolforge.org/geohack.php?pagename=Belgrave_railway_station&params=37.90908_S_145.35526_E_type:railwaystation_region:AU-VIC","145.35526"
"1625382707-228","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Kensington","https://en.wikipedia.org/wiki/Kensington_railway_station,_Melbourne","37°47′38″S 144°55′51″E﻿ / ﻿37.7939°S 144.9307°E﻿ / -37.7939; 144.9307","https://geohack.toolforge.org/geohack.php?pagename=Kensington_railway_station,_Melbourne&params=37.7939_S_144.9307_E_type:railwaystation_region:AU-VIC","144.9307"
"1625383204-414","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Beaconsfield","https://en.wikipedia.org/wiki/Beaconsfield_railway_station,_Melbourne","38°03′03″S 145°21′58″E﻿ / ﻿38.0509°S 145.3660°E﻿ / -38.0509; 145.3660","https://geohack.toolforge.org/geohack.php?pagename=Beaconsfield_railway_station,_Melbourne&params=38.0509_S_145.366_E_type:railwaystation_region:AU-VIC","145.366"
"1625383141-389","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Brunswick","https://en.wikipedia.org/wiki/Brunswick_railway_station,_Melbourne","37°46′04″S 144°57′35″E﻿ / ﻿37.7677°S 144.9597°E﻿ / -37.7677; 144.9597","https://geohack.toolforge.org/geohack.php?pagename=Brunswick_railway_station,_Melbourne&params=37.7677_S_144.9597_E_type:railwaystation_region:AU-VIC","-37.7677"
"1625382210-39","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Upfield","https://en.wikipedia.org/wiki/Upfield_railway_station","37°39′58″S 144°56′48″E﻿ / ﻿37.6660°S 144.9468°E﻿ / -37.6660; 144.9468","https://geohack.toolforge.org/geohack.php?pagename=Upfield_railway_station&params=37.666_S_144.9468_E_type:railwaystation_region:AU-VIC","-37.666"
"1625382873-290","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glen Waverley","https://en.wikipedia.org/wiki/Glen_Waverley_railway_station","37°52′46″S 145°09′45″E﻿ / ﻿37.87954°S 145.16259°E﻿ / -37.87954; 145.16259","https://geohack.toolforge.org/geohack.php?pagename=Glen_Waverley_railway_station&params=37.87954_S_145.16259_E_type:railwaystation_region:AU-VIC","145.16259"
"1625382126-7","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Willison","https://en.wikipedia.org/wiki/Willison_railway_station","37°50′09″S 145°04′13″E﻿ / ﻿37.8357°S 145.0703°E﻿ / -37.8357; 145.0703","https://geohack.toolforge.org/geohack.php?pagename=Willison_railway_station&params=37.8357_S_145.0703_E_type:railwaystation_region:AU-VIC","-37.8357"
"1625382295-71","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Spotswood","https://en.wikipedia.org/wiki/Spotswood_railway_station","37°49′50″S 144°53′09″E﻿ / ﻿37.8306°S 144.8858°E﻿ / -37.8306; 144.8858","https://geohack.toolforge.org/geohack.php?pagename=Spotswood_railway_station&params=37.8306_S_144.8858_E_type:railwaystation_region:AU-VIC","-37.8306"
"1625382152-17","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Westgarth","https://en.wikipedia.org/wiki/Westgarth_railway_station","37°46′51″S 144°59′57″E﻿ / ﻿37.7807°S 144.9993°E﻿ / -37.7807; 144.9993","https://geohack.toolforge.org/geohack.php?pagename=Westgarth_railway_station&params=37.7807_S_144.9993_E_type:railwaystation_region:AU-VIC","-37.7807"
"1625382983-332","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","East Camberwell","https://en.wikipedia.org/wiki/East_Camberwell_railway_station","37°49′33″S 145°04′06″E﻿ / ﻿37.8257°S 145.0683°E﻿ / -37.8257; 145.0683","https://geohack.toolforge.org/geohack.php?pagename=East_Camberwell_railway_station&params=37.8257_S_145.0683_E_type:railwaystation_region:AU-VIC","145.0683"
"1625382110-1","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Yarraville","https://en.wikipedia.org/wiki/Yarraville_railway_station","37°48′59″S 144°53′23″E﻿ / ﻿37.8163°S 144.8898°E﻿ / -37.8163; 144.8898","https://geohack.toolforge.org/geohack.php?pagename=Yarraville_railway_station&params=37.8163_S_144.8898_E_type:railwaystation_region:AU-VIC","-37.8163"
"1625382659-209","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Macaulay","https://en.wikipedia.org/wiki/Macaulay_railway_station","37°47′41″S 144°56′10″E﻿ / ﻿37.7946°S 144.9362°E﻿ / -37.7946; 144.9362","https://geohack.toolforge.org/geohack.php?pagename=Macaulay_railway_station&params=37.7946_S_144.9362_E_type:railwaystation_region:AU-VIC","-37.7946"
"1625382983-331","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","East Camberwell","https://en.wikipedia.org/wiki/East_Camberwell_railway_station","37°49′33″S 145°04′06″E﻿ / ﻿37.8257°S 145.0683°E﻿ / -37.8257; 145.0683","https://geohack.toolforge.org/geohack.php?pagename=East_Camberwell_railway_station&params=37.8257_S_145.0683_E_type:railwaystation_region:AU-VIC","-37.8257"
"1625382369-99","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Rushall","https://en.wikipedia.org/wiki/Rushall_railway_station","37°47′00″S 144°59′31″E﻿ / ﻿37.7832°S 144.9920°E﻿ / -37.7832; 144.9920","https://geohack.toolforge.org/geohack.php?pagename=Rushall_railway_station&params=37.7832_S_144.992_E_type:railwaystation_region:AU-VIC","-37.7832"
"1625383267-437","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Alphington","https://en.wikipedia.org/wiki/Alphington_railway_station","37°46′42″S 145°01′53″E﻿ / ﻿37.7784°S 145.0313°E﻿ / -37.7784; 145.0313","https://geohack.toolforge.org/geohack.php?pagename=Alphington_railway_station&params=37.7784_S_145.0313_E_region:AU-VIC_type:railwaystation","-37.7784"
"1625383107-378","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Carnegie","https://en.wikipedia.org/wiki/Carnegie_railway_station","37°53′11″S 145°03′31″E﻿ / ﻿37.8863°S 145.0585°E﻿ / -37.8863; 145.0585","https://geohack.toolforge.org/geohack.php?pagename=Carnegie_railway_station&params=37.8863_S_145.0585_E_type:railwaystation_region:AU-VIC","145.0585"
"1625383151-393","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Brighton Beach","https://en.wikipedia.org/wiki/Brighton_Beach_railway_station","37°55′35″S 144°59′21″E﻿ / ﻿37.92639°S 144.98917°E﻿ / -37.92639; 144.98917","https://geohack.toolforge.org/geohack.php?pagename=Brighton_Beach_railway_station&params=37_55_35_S_144_59_21_E_type:railwaystation_region:AU-VIC","-37.926389"
"1625383272-439","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Albion","https://en.wikipedia.org/wiki/Albion_railway_station,_Melbourne","37°46′38″S 144°49′28″E﻿ / ﻿37.7772°S 144.8244°E﻿ / -37.7772; 144.8244","https://geohack.toolforge.org/geohack.php?pagename=Albion_railway_station,_Melbourne&params=37.7772_S_144.8244_E_region:AU-VIC_type:railwaystation","-37.7772"
"1625383063-362","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Coburg","https://en.wikipedia.org/wiki/Coburg_railway_station","37°44′32″S 144°57′48″E﻿ / ﻿37.7423°S 144.9634°E﻿ / -37.7423; 144.9634","https://geohack.toolforge.org/geohack.php?pagename=Coburg_railway_station&params=37.7423_S_144.9634_E_type:railwaystation_region:AU-VIC","144.9634"
"1625382289-69","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Springvale","https://en.wikipedia.org/wiki/Springvale_railway_station","37°56′58″S 145°09′11″E﻿ / ﻿37.9494°S 145.1531°E﻿ / -37.9494; 145.1531","https://geohack.toolforge.org/geohack.php?pagename=Springvale_railway_station&params=37.9494_S_145.1531_E_type:railwaystation_region:AU-VIC","-37.9494"
"1625382501-150","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","North Richmond","https://en.wikipedia.org/wiki/North_Richmond_railway_station","37°48′37″S 144°59′33″E﻿ / ﻿37.8104°S 144.9925°E﻿ / -37.8104; 144.9925","https://geohack.toolforge.org/geohack.php?pagename=North_Richmond_railway_station&params=37.8104_S_144.9925_E_type:railwaystation_region:AU-VIC","144.9925"
"1625382818-269","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Hastings","https://en.wikipedia.org/wiki/Hastings_railway_station,_Melbourne","38°18′20″S 145°11′10″E﻿ / ﻿38.3056°S 145.1860°E﻿ / -38.3056; 145.1860","https://geohack.toolforge.org/geohack.php?pagename=Hastings_railway_station,_Melbourne&params=38.3056_S_145.186_E_type:railwaystation_region:AU-VIC","-38.3056"
